ID	DOCULECT	CONCEPT	TOKENS	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGID
1652	Azerbaijani	flock	s y r y	syry	3 7 5 7	AXBZ	SYRY	1	1.S.C 1.Y.V 1.R.C 1.Y.V	2.0 1.5 1.75 0.8	0	483
2702	Uzbek	flock	g a l a	ɡala	1 7 5 7	AXBZ	KALA	8	8.K.C 8.A.V 8.L.C 8.A.V	2.0 1.5 1.75 0.8	0	483
3676	Kazakh	flock	p ɑ d ɑ	pɑdɑ	1 7 1 7	AXBZ	PATA	3	3.P.C 3.A.V 3.T.C 3.A.V	2.0 1.5 1.75 0.8	0	483
4907	Chuvash	flock	k ɘ t y	kɘˈt̬y	1 7 1 7	AXBZ	KETY	2	2.K.C 2.E.V 2.T.C 2.Y.V	2.0 1.5 1.75 0.8	0	483
6036	Yakut	flock	yø ɾ	y͡øɾ	7 5	XN	YR	9	9.Y.V 9.R.c	1.5 0.8	0	483
711	Turkish	floor	t a b a n	taban	1 7 1 7 4	AXBYN	TAPAN	5	5.T.C 5.A.V 5.P.C 5.A.V 5.N.c	2.0 1.5 1.75 1.3 0.8	0	484
712	Turkish	floor	d œ ʃ ɛ m ɛ	dœʃɛmɛ	1 7 3 7 4 7	AXBYBZ	TUSEME	5	5.T.C 5.U.V 5.S.C 5.E.V 5.M.C 5.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	484
1853	Azerbaijani	floor	d œ ʃ æ m æ	dœʃæmæ	1 7 3 7 4 7	AXBYBZ	TUSEME	1	1.T.C 1.U.V 1.S.C 1.E.V 1.M.C 1.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0	484
2878	Uzbek	floor	p ɒ l	pɒl	1 7 5	AXN	POL	8	8.P.C 8.O.V 8.L.c	2.0 1.5 0.8	0	484
3898	Kazakh	floor	e d e n	eden	7 1 7 4	XBYN	ETEN	3	3.E.V 3.T.C 3.E.V 3.N.c	1.5 1.75 1.3 0.8	0	484
5114	Chuvash	floor	u r a j	uˈraj	7 5 7 6	XBYN	YRAJ	2	2.Y.V 2.R.C 2.A.V 2.J.c	1.5 1.75 1.3 0.8	0	484
6222	Yakut	floor	m uo s t a	mu͡osta	4 7 3 1 7	AXMBZ	MYSTA	9	9.M.C 9.Y.V 9.S.c 9.T.C 9.A.V	2.0 1.5 1.1 1.75 0.8	0	484
1139	Turkish	flow	a k m a k	akmak	7 1 4 7 1	XBCYN	AKMAK	5	5.A.V 5.K.C 5.M.C 5.A.V 5.K.c	1.5 1.75 1.5 1.3 0.8	1	486
2239	Azerbaijani	flow	ɑ χ m ɑ g	ɑχmɑɡ	7 3 4 7 1	XBCYN	AGMAK	1	1.A.V 1.G.C 1.M.C 1.A.V 1.K.c	1.5 1.75 1.5 1.3 0.8	1	486
3219	Uzbek	flow	ɒ q m ɒ q	ɒqmɒq	7 1 4 7 1	XBCYN	OKMOK	8	8.O.V 8.K.C 8.M.C 8.O.V 8.K.c	1.5 1.75 1.5 1.3 0.8	1	486
4332	Kazakh	flow	ɑ ʁ u	ɑʁu	7 5 7	XBZ	ARY	3	3.A.V 3.R.C 3.Y.V	1.5 1.75 0.8	0	486
5536	Chuvash	flow	j u χ	juχ	6 7 3	AXN	JYG	2	2.J.C 2.Y.V 2.G.c	2.0 1.5 0.8	0	486
6593	Yakut	flow	s yː ɾ	syːɾ	3 7 5	AXN	SYR	9	9.S.C 9.Y.V 9.R.c	2.0 1.5 0.8	0	486
472	Turkish	flower	tʃ i tʃ ɛ k	t͡ʃit͡ʃɛk	1 7 1 7 1	AXBYN	TITEK	5	5.T.C 5.I.V 5.T.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 0.8	0	487
1636	Azerbaijani	flower	tʃ ɪ tʃ æ k	t͡ʃɪt͡ʃæk	1 7 1 7 1	AXBYN	TITEK	1	1.T.C 1.I.V 1.T.C 1.E.V 1.K.c	2.0 1.5 1.75 1.3 0.8	0	487
2686	Uzbek	flower	g u l	ɡul	1 7 5	AXN	KYL	8	8.K.C 8.Y.V 8.L.c	2.0 1.5 0.8	0	487
3658	Kazakh	flower	g ʊ l	ɡʊl	1 7 5	AXN	KYL	3	3.K.C 3.Y.V 3.L.c	2.0 1.5 0.8	0	487
4891	Chuvash	flower	tɕ ɛ tɕ ɛ k	t͡ɕɛˈt͡ɕ̬ɛk	2 7 2 7 1	AXBYN	CECEK	2	2.C.C 2.E.V 2.C.C 2.E.V 2.K.c	2.0 1.5 1.75 1.3 0.8	0	487
6018	Yakut	flower	s i b e kː i	sibekːi	3 7 1 7 1 7	AXBYBZ	SIPEKI	9	9.S.C 9.I.V 9.P.C 9.E.V 9.K.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	487
528	Turkish	fly	s i n ɛ k	sinɛk	3 7 4 7 1	AXBYN	SINEK	5	5.S.C 5.I.V 5.N.C 5.E.V 5.K.c	2.0 1.5 1.75 1.3 0.8	0	495
1232	Turkish	fly	u tʃ m a k	ut͡ʃmak	7 1 4 7 1	XBCYN	YTMAK	5	5.Y.V 5.T.C 5.M.C 5.A.V 5.K.c	1.5 1.75 1.5 1.3 0.8	0	495
1685	Azerbaijani	fly	m ɪ l tʃ æ k	mɪlt͡ʃæk	4 7 5 1 7 1	AXMBYN	MILTEK	1	1.M.C 1.I.V 1.L.c 1.T.C 1.E.V 1.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	495
2321	Azerbaijani	fly	u tʃ m ɑ g	ut͡ʃmɑɡ	7 1 4 7 1	XBCYN	YTMAK	1	1.Y.V 1.T.C 1.M.C 1.A.V 1.K.c	1.5 1.75 1.5 1.3 0.8	0	495
2734	Uzbek	fly	p a ʃ ʃ a	paʃʃa	1 7 3 3 7	AXMBZ	PASSA	8	8.P.C 8.A.V 8.S.c 8.S.C 8.A.V	2.0 1.5 1.1 1.75 0.8	0	495
3298	Uzbek	fly	u tʃ m ɒ q	ut͡ʃmɒq	7 1 4 7 1	XBCYN	YTMOK	8	8.Y.V 8.T.C 8.M.C 8.O.V 8.K.c	1.5 1.75 1.5 1.3 0.8	0	495
3712	Kazakh	fly	ʃ ə b ə n	ʃəbən	3 7 1 7 4	AXBYN	SEPEN	3	3.S.C 3.E.V 3.P.C 3.E.V 3.N.c	2.0 1.5 1.75 1.3 0.8	0	495
4447	Kazakh	fly	ʉ ʃ u	ʉʃu	7 3 7	XBZ	YSY	3	3.Y.V 3.S.C 3.Y.V	1.5 1.75 0.8	0	495
4941	Chuvash	fly	ʂ ə n a	ʂəˈna	3 7 4 7	AXBZ	SENA	2	2.S.C 2.E.V 2.N.C 2.A.V	2.0 1.5 1.75 0.8	0	495
5630	Chuvash	fly	ʋ ɘ ɕ	ʋɘɕ	6 7 3	AXN	WES	2	2.W.C 2.E.V 2.S.c	2.0 1.5 0.8	0	495
6069	Yakut	fly	s a x s ɯ ɾ ɣ a	saxsɯɾɣa	3 7 3 3 7 5 3 7	AXMBYMBZ	SAGSIRGA	9	9.S.C 9.A.V 9.G.c 9.S.C 9.I.V 9.R.c 9.G.C 9.A.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	0	495
6683	Yakut	fly	k ø t	køt	1 7 1	AXN	KUT	9	9.K.C 9.U.V 9.T.c	2.0 1.5 0.8	0	495
441	Turkish	foam	k œ p y k	kœpyk	1 7 1 7 1	AXBYN	KUPYK	5	5.K.C 5.U.V 5.P.C 5.Y.V 5.K.c	2.0 1.5 1.75 1.3 0.8	0	496
1614	Azerbaijani	foam	k œ p y k	kœpyk	1 7 1 7 1	AXBYN	KUPYK	1	1.K.C 1.U.V 1.P.C 1.Y.V 1.K.c	2.0 1.5 1.75 1.3 0.8	0	496
2664	Uzbek	foam	k o p i k	kopik	1 7 1 7 1	AXBYN	KUPIK	8	8.K.C 8.U.V 8.P.C 8.I.V 8.K.c	2.0 1.5 1.75 1.3 0.8	0	496
3631	Kazakh	foam	k ø b ə k	købək	1 7 1 7 1	AXBYN	KUPEK	3	3.K.C 3.U.V 3.P.C 3.E.V 3.K.c	2.0 1.5 1.75 1.3 0.8	0	496
4866	Chuvash	foam	k ə p ə k	ˈkəpək	1 7 1 7 1	AXBYN	KEPEK	2	2.K.C 2.E.V 2.P.C 2.E.V 2.K.c	2.0 1.5 1.75 1.3 0.8	0	496
5994	Yakut	foam	k yː g e n	kyːɡen	1 7 1 7 4	AXBYN	KYKEN	9	9.K.C 9.Y.V 9.K.C 9.E.V 9.N.c	2.0 1.5 1.75 1.3 0.8	0	496
427	Turkish	fog	p u s	pus	1 7 3	AXN	PYS	5	5.P.C 5.Y.V 5.S.c	2.0 1.5 0.8	0	497
1600	Azerbaijani	fog	d u m ɑ n	dumɑn	1 7 4 7 4	AXBYN	TYMAN	1	1.T.C 1.Y.V 1.M.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	0	497
2651	Uzbek	fog	t u m a n	tuman	1 7 4 7 4	AXBYN	TYMAN	8	8.T.C 8.Y.V 8.M.C 8.A.V 8.N.c	2.0 1.5 1.75 1.3 0.8	0	497
3617	Kazakh	fog	t ʉ m ɑ n	tʉmɑn	1 7 4 7 4	AXBYN	TYMAN	3	3.T.C 3.Y.V 3.M.C 3.A.V 3.N.c	2.0 1.5 1.75 1.3 0.8	0	497
4852	Chuvash	fog	t ɘ t r ɛ	tɘtˈrɛ	1 7 1 5 7	AXBCZ	TETRE	2	2.T.C 2.E.V 2.T.C 2.R.C 2.E.V	2.0 1.5 1.75 1.5 0.8	0	497
5980	Yakut	fog	t u m a n	tuman	1 7 4 7 4	AXBYN	TYMAN	9	9.T.C 9.Y.V 9.M.C 9.A.V 9.N.c	2.0 1.5 1.75 1.3 0.8	0	497
756	Turkish	food	g ɯ d a	ɡɯda	1 7 1 7	AXBZ	KITA	5	5.K.C 5.I.V 5.T.C 5.A.V	2.0 1.5 1.75 0.8	0	498
757	Turkish	food	b ɛ s i n	bɛsin	1 7 3 7 4	AXBYN	PESIN	5	5.P.C 5.E.V 5.S.C 5.I.V 5.N.c	2.0 1.5 1.75 1.3 0.8	0	498
1897	Azerbaijani	food	g ɪ d ɑ	ɡɪdɑ	1 7 1 7	AXBZ	KITA	1	1.K.C 1.I.V 1.T.C 1.A.V	2.0 1.5 1.75 0.8	0	498
2917	Uzbek	food	ɛ m a k	ɛmak	7 4 7 1	XBYN	EMAK	8	8.E.V 8.M.C 8.A.V 8.K.c	1.5 1.75 1.3 0.8	0	498
3941	Kazakh	food	ɑ s	ɑs	7 3	XN	AS	3	3.A.V 3.S.c	1.5 0.8	1	498
3942	Kazakh	food	t ɑ m ɑ q	tɑmɑq	1 7 4 7 1	AXBYN	TAMAK	3	3.T.C 3.A.V 3.M.C 3.A.V 3.K.c	2.0 1.5 1.75 1.3 0.8	0	498
5158	Chuvash	food	a p a t ɕ i m ɘ s	aˈp̬at-ˈɕimɘs	7 1 7 1 3 7 4 7 3	XBYBCYBYN	APATSIMES	2	2.A.V 2.P.C 2.A.V 2.T.C 2.S.C 2.I.V 2.M.C 2.E.V 2.S.c	1.5 1.75 1.3 1.75 1.5 1.3 1.75 1.3 0.8	0	498
6261	Yakut	food	a s	as	7 3	XN	AS	9	9.A.V 9.S.c	1.5 0.8	1	498
385	Turkish	foot	a j a k	ajak	7 6 7 1	XBYN	AJAK	5	5.A.V 5.J.C 5.A.V 5.K.c	1.5 1.75 1.3 0.8	0	499
1559	Azerbaijani	foot	ɑ j ɑ g	ɑjɑɡ	7 6 7 1	XBYN	AJAK	1	1.A.V 1.J.C 1.A.V 1.K.c	1.5 1.75 1.3 0.8	0	499
2614	Uzbek	foot	ɒ j ɒ q	ɒjɒq	7 6 7 1	XBYN	OJOK	8	8.O.V 8.J.C 8.O.V 8.K.c	1.5 1.75 1.3 0.8	0	499
3573	Kazakh	foot	ɑ j ɑ q b ɑ s ə	ɑjɑqbɑsə	7 6 7 1 1 7 3 7	XBYMBYBZ	AJAKPASE	3	3.A.V 3.J.C 3.A.V 3.K.c 3.P.C 3.A.V 3.S.C 3.E.V	1.5 1.75 1.3 1.1 1.75 1.3 1.75 0.8	0	499
4812	Chuvash	foot	u r a + l a p i	uˈra_laˈpi	7 5 7 9 5 7 1 7	XBZ_AXBZ	YRA_LAPI	2	2.Y.V 2.R.C 2.A.V 2._._ 2.L.C 2.A.V 2.P.C 2.I.V	1.5 1.75 0.8 0.0 2.0 1.5 1.75 0.8	0	499
5939	Yakut	foot	u lː u ŋ a x	ulːuŋax	7 5 7 4 7 3	XBYBYN	YLYNAG	9	9.Y.V 9.L.C 9.Y.V 9.N.C 9.A.V 9.G.c	1.5 1.75 1.3 1.75 1.3 0.8	0	499
810	Turkish	force	g y tʃ	ɡyt͡ʃ	1 7 1	AXN	KYT	5	5.K.C 5.Y.V 5.T.c	2.0 1.5 0.8	0	500
811	Turkish	force	k u vː ɛ t	kuvːɛt	1 7 3 7 1	AXBYN	KYBET	5	5.K.C 5.Y.V 5.B.C 5.E.V 5.T.c	2.0 1.5 1.75 1.3 0.8	0	500
1944	Azerbaijani	force	ɟ y dʒ	ɟyd͡ʒ	1 7 1	AXN	CYT	1	1.C.C 1.Y.V 1.T.c	2.0 1.5 0.8	0	500
2960	Uzbek	force	k u tʃ	kut͡ʃ	1 7 1	AXN	KYT	8	8.K.C 8.Y.V 8.T.c	2.0 1.5 0.8	0	500
3986	Kazakh	force	q u ɑ t	quɑt	1 7 7 1	AXYN	KYAT	3	3.K.C 3.Y.V 3.A.V 3.T.c	2.0 1.5 1.3 0.8	0	500
3987	Kazakh	force	q ɑ ɾ q ə n	qɑɾqən	1 7 5 1 7 4	AXMBYN	KARKEN	3	3.K.C 3.A.V 3.R.c 3.K.C 3.E.V 3.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	500
3988	Kazakh	force	æ l ʃ ɑ m ɑ	ælʃɑmɑ	7 5 3 7 4 7	XMBYBZ	ELSAMA	3	3.E.V 3.L.c 3.S.C 3.A.V 3.M.C 3.A.V	1.5 1.1 1.75 1.3 1.75 0.8	0	500
3989	Kazakh	force	æ l d æ ɾ m e n	ældæɾmen	7 5 1 7 5 4 7 4	XMBYMBYN	ELTERMEN	3	3.E.V 3.L.c 3.T.C 3.E.V 3.R.c 3.M.C 3.E.V 3.N.c	1.5 1.1 1.75 1.3 1.1 1.75 1.3 0.8	0	500
5210	Chuvash	force	ʋ ə j	ʋəj	6 7 6	AXN	WEJ	2	2.W.C 2.E.V 2.J.c	2.0 1.5 0.8	0	500
5211	Chuvash	force	χ ə ʋ a t	χəˈʋat	3 7 6 7 1	AXBYN	GEWAT	2	2.G.C 2.E.V 2.W.C 2.A.V 2.T.c	2.0 1.5 1.75 1.3 0.8	0	500
6305	Yakut	force	s ɯ ɾ a	sɯɾa	3 7 5 7	AXBZ	SIRA	9	9.S.C 9.I.V 9.R.C 9.A.V	2.0 1.5 1.75 0.8	0	500
361	Turkish	forehead	a l ɯ n	alɯn	7 5 7 4	XBYN	ALIN	5	5.A.V 5.L.C 5.I.V 5.N.c	1.5 1.75 1.3 0.8	1	501
1537	Azerbaijani	forehead	ɑ l ɯ n	ɑlɯn	7 5 7 4	XBYN	ALIN	1	1.A.V 1.L.C 1.I.V 1.N.c	1.5 1.75 1.3 0.8	0	501
2592	Uzbek	forehead	m a ŋ l a j	maŋlaj	4 7 4 5 7 6	AXBCYN	MANLAJ	8	8.M.C 8.A.V 8.N.C 8.L.C 8.A.V 8.J.c	2.0 1.5 1.75 1.5 1.3 0.8	0	501
3550	Kazakh	forehead	m ɑ ŋ d ɑ j	mɑŋdɑj	4 7 4 1 7 6	AXMBYN	MANTAJ	3	3.M.C 3.A.V 3.N.c 3.T.C 3.A.V 3.J.c	2.0 1.5 1.1 1.75 1.3 0.8	0	501
4790	Chuvash	forehead	ɕ a m k a	ɕamˈk̬a	3 7 4 1 7	AXMBZ	SAMKA	2	2.S.C 2.A.V 2.M.c 2.K.C 2.A.V	2.0 1.5 1.1 1.75 0.8	0	501
5916	Yakut	forehead	s yː s	syːs	3 7 3	AXN	SYS	9	9.S.C 9.Y.V 9.S.c	2.0 1.5 0.8	0	501
1012	Turkish	foreign	j a b a n dʒ ɯ	jaband͡ʒɯ	6 7 1 7 4 1 7	AXBYMBZ	JAPANTI	5	5.J.C 5.A.V 5.P.C 5.A.V 5.N.c 5.T.C 5.I.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	502
2128	Azerbaijani	foreign	j ɑ d	jɑd	6 7 1	AXN	JAT	1	1.J.C 1.A.V 1.T.c	2.0 1.5 0.8	0	502
3121	Uzbek	foreign	j ɒ t	jɒt	6 7 1	AXN	JOT	8	8.J.C 8.O.V 8.T.c	2.0 1.5 0.8	0	502
4209	Kazakh	foreign	b ø t e n	bøten	1 7 1 7 4	AXBYN	PUTEN	3	3.P.C 3.U.V 3.T.C 3.E.V 3.N.c	2.0 1.5 1.75 1.3 0.8	0	502
5409	Chuvash	foreign	j u t	jut	6 7 1	AXN	JYT	2	2.J.C 2.Y.V 2.T.c	2.0 1.5 0.8	0	502
6485	Yakut	foreign	a t ɯ n	atɯn	7 1 7 4	XBYN	ATIN	9	9.A.V 9.T.C 9.I.V 9.N.c	1.5 1.75 1.3 0.8	0	502
448	Turkish	forest	k o ɾ u	koɾu	1 7 5 7	AXBZ	KURY	5	5.K.C 5.U.V 5.R.C 5.Y.V	2.0 1.5 1.75 0.8	0	503
449	Turkish	forest	o ɾ m a n	oɾman	7 5 4 7 4	XMBYN	URMAN	5	5.U.V 5.R.c 5.M.C 5.A.V 5.N.c	1.5 1.1 1.75 1.3 0.8	0	503
1620	Azerbaijani	forest	m ɛ ʃ æ	mɛʃæ	4 7 3 7	AXBZ	MESE	1	1.M.C 1.E.V 1.S.C 1.E.V	2.0 1.5 1.75 0.8	0	503
2670	Uzbek	forest	o r m ɒ n	ormɒn	7 5 4 7 4	XMBYN	URMON	8	8.U.V 8.R.c 8.M.C 8.O.V 8.N.c	1.5 1.1 1.75 1.3 0.8	0	503
3637	Kazakh	forest	o ɾ m ɑ n	oɾmɑn	7 5 4 7 4	XMBYN	URMAN	3	3.U.V 3.R.c 3.M.C 3.A.V 3.N.c	1.5 1.1 1.75 1.3 0.8	0	503
4874	Chuvash	forest	ʋ ə r m a n	ʋərˈman	6 7 5 4 7 4	AXMBYN	WERMAN	2	2.W.C 2.E.V 2.R.c 2.M.C 2.A.V 2.N.c	2.0 1.5 1.1 1.75 1.3 0.8	0	503
6000	Yakut	forest	o j uː ɾ	ojuːɾ	7 6 7 5	XBYN	UJYR	9	9.U.V 9.J.C 9.Y.V 9.R.c	1.5 1.75 1.3 0.8	0	503
1513	Turkish	forget	u n u t m a k	unutmak	7 4 7 1 4 7 1	XBYBCYN	YNYTMAK	5	5.Y.V 5.N.C 5.Y.V 5.T.C 5.M.C 5.A.V 5.K.c	1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	504
2569	Azerbaijani	forget	u n u t m ɑ g	unutmɑɡ	7 4 7 1 4 7 1	XBYBCYN	YNYTMAK	1	1.Y.V 1.N.C 1.Y.V 1.T.C 1.M.C 1.A.V 1.K.c	1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	504
3528	Uzbek	forget	u n u t m ɒ q	unutmɒq	7 4 7 1 4 7 1	XBYBCYN	YNYTMOK	8	8.Y.V 8.N.C 8.Y.V 8.T.C 8.M.C 8.O.V 8.K.c	1.5 1.75 1.3 1.75 1.5 1.3 0.8	0	504
4761	Kazakh	forget	ʉ m ə t u	ʉmətu	7 4 7 1 7	XBYBZ	YMETY	3	3.Y.V 3.M.C 3.E.V 3.T.C 3.Y.V	1.5 1.75 1.3 1.75 0.8	0	504
5892	Chuvash	forget	m a n	man	4 7 4	AXN	MAN	2	2.M.C 2.A.V 2.N.c	2.0 1.5 0.8	0	504
5893	Chuvash	forget	m a n s a + k a j	manˈs̬a_kaj	4 7 4 3 7 9 1 7 6	AXMBZ_AXN	MANSA_KAJ	2	2.M.C 2.A.V 2.N.c 2.S.C 2.A.V 2._._ 2.K.C 2.A.V 2.J.c	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 0.8	0	504
6951	Yakut	forget	u m u n	umun	7 4 7 4	XBYN	YMYN	9	9.Y.V 9.M.C 9.Y.V 9.N.c	1.5 1.75 1.3 0.8	0	504
730	Turkish	fork	tʃ a t a l	t͡ʃatal	1 7 1 7 5	AXBYN	TATAL	5	5.T.C 5.A.V 5.T.C 5.A.V 5.L.c	2.0 1.5 1.75 1.3 0.8	0	505
1870	Azerbaijani	fork	tʃ æ n ɟ æ l	t͡ʃænɟæl	1 7 4 1 7 5	AXMBYN	TENCEL	1	1.T.C 1.E.V 1.N.c 1.C.C 1.E.V 1.L.c	2.0 1.5 1.1 1.75 1.3 0.8	0	505
2894	Uzbek	fork	b i l k a	bilka	1 7 5 1 7	AXMBZ	PILKA	8	8.P.C 8.I.V 8.L.c 8.K.C 8.A.V	2.0 1.5 1.1 1.75 0.8	0	505
3915	Kazakh	fork	ɑ ʃ ɑ	ɑʃɑ	7 3 7	XBZ	ASA	3	3.A.V 3.S.C 3.A.V	1.5 1.75 0.8	0	505
3916	Kazakh	fork	ʃ ɑ n ə ʃ q ə	ʃɑnəʃqə	3 7 4 7 3 1 7	AXBYMBZ	SANESKE	3	3.S.C 3.A.V 3.N.C 3.E.V 3.S.c 3.K.C 3.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	505
5132	Chuvash	fork	ʋ i l k a	ˈʋilk̬a	6 7 5 1 7	AXMBZ	WILKA	2	2.W.C 2.I.V 2.L.c 2.K.C 2.A.V	2.0 1.5 1.1 1.75 0.8	0	505
6238	Yakut	fork	b iː l k e	biːlke	1 7 5 1 7	AXMBZ	PILKE	9	9.P.C 9.I.V 9.L.c 9.K.C 9.E.V	2.0 1.5 1.1 1.75 0.8	0	505
1004	Turkish	former	œ n dʒ ɛ k i	œnd͡ʒɛki	7 4 1 7 1 7	XMBYBZ	UNTEKI	5	5.U.V 5.N.c 5.T.C 5.E.V 5.K.C 5.I.V	1.5 1.1 1.75 1.3 1.75 0.8	0	506
2120	Azerbaijani	former	æ vː æ l k ɪ	ævːælkɪ	7 3 7 5 1 7	XBYMBZ	EBELKI	1	1.E.V 1.B.C 1.E.V 1.L.c 1.K.C 1.I.V	1.5 1.75 1.3 1.1 1.75 0.8	0	506
3114	Uzbek	former	s ɒ b i q	sɒbiq	3 7 1 7 1	AXBYN	SOPIK	8	8.S.C 8.O.V 8.P.C 8.I.V 8.K.c	2.0 1.5 1.75 1.3 0.8	0	506
4199	Kazakh	former	ø t k e n	øtken	7 1 1 7 4	XMBYN	UTKEN	3	3.U.V 3.T.c 3.K.C 3.E.V 3.N.c	1.5 1.1 1.75 1.3 0.8	0	506
4200	Kazakh	former	b ʉ ɾ ə n ʁ ə	bʉɾənʁə	1 7 5 7 4 5 7	AXBYBCZ	PYRENRE	3	3.P.C 3.Y.V 3.R.C 3.E.V 3.N.C 3.R.C 3.E.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	0	506
5401	Chuvash	former	p u l n ə	pulnə	1 7 5 4 7	AXMBZ	PYLNE	2	2.P.C 2.Y.V 2.L.c 2.N.C 2.E.V	2.0 1.5 1.1 1.75 0.8	0	506
6478	Yakut	former	u ɾ u kː u	uɾukːu	7 5 7 1 7	XBYBZ	YRYKY	9	9.Y.V 9.R.C 9.Y.V 9.K.C 9.Y.V	1.5 1.75 1.3 1.75 0.8	0	506
1066	Turkish	forward	i l ɛ ɾ i	ilɛɾi	7 5 7 5 7	XBYBZ	ILERI	5	5.I.V 5.L.C 5.E.V 5.R.C 5.I.V	1.5 1.75 1.3 1.75 0.8	0	507
2176	Azerbaijani	forward	ɪ r æ l ɪ	ɪrælɪ	7 5 7 5 7	XBYBZ	IRELI	1	1.I.V 1.R.C 1.E.V 1.L.C 1.I.V	1.5 1.75 1.3 1.75 0.8	0	507
3160	Uzbek	forward	i l g a r i	ilɡari	7 5 1 7 5 7	XMBYBZ	ILKARI	8	8.I.V 8.L.c 8.K.C 8.A.V 8.R.C 8.I.V	1.5 1.1 1.75 1.3 1.75 0.8	0	507
4259	Kazakh	forward	ə l g e ɾ ə	əlɡeɾə	7 5 1 7 5 7	XMBYBZ	ELKERE	3	3.E.V 3.L.c 3.K.C 3.E.V 3.R.C 3.E.V	1.5 1.1 1.75 1.3 1.75 0.8	0	507
5455	Chuvash	forward	m a l a l a	malaˈla	4 7 5 7 5 7	AXBYBZ	MALALA	2	2.M.C 2.A.V 2.L.C 2.A.V 2.L.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	507
6527	Yakut	forward	i nː i k i	inːiki	7 4 7 1 7	XBYBZ	INIKI	9	9.I.V 9.N.C 9.I.V 9.K.C 9.I.V	1.5 1.75 1.3 1.75 0.8	0	507
1111	Turkish	four	d œ ɾ t	dœɾt	1 7 5 1	AXLN	TURT	5	5.T.C 5.U.V 5.R.c 5.T.c	2.0 1.5 1.1 0.8	0	508
2214	Azerbaijani	four	d œ r d	dœrd	1 7 5 1	AXLN	TURT	1	1.T.C 1.U.V 1.R.c 1.T.c	2.0 1.5 1.1 0.8	0	508
3195	Uzbek	four	t o r t	tort	1 7 5 1	AXLN	TURT	8	8.T.C 8.U.V 8.R.c 8.T.c	2.0 1.5 1.1 0.8	0	508
4305	Kazakh	four	t ø ɾ t	tøɾt	1 7 5 1	AXLN	TURT	3	3.T.C 3.U.V 3.R.c 3.T.c	2.0 1.5 1.1 0.8	0	508
5501	Chuvash	four	t ə ʋ a t	təˈʋat	1 7 6 7 1	AXBYN	TEWAT	2	2.T.C 2.E.V 2.W.C 2.A.V 2.T.c	2.0 1.5 1.75 1.3 0.8	0	508
6567	Yakut	four	t yø ɾ t	ty͡øɾt	1 7 5 1	AXLN	TYRT	9	9.T.C 9.Y.V 9.R.c 9.T.c	2.0 1.5 1.1 0.8	0	508
502	Turkish	fox	t i l k i	tilki	1 7 5 1 7	AXMBZ	TILKI	5	5.T.C 5.I.V 5.L.c 5.K.C 5.I.V	2.0 1.5 1.1 1.75 0.8	0	509
1662	Azerbaijani	fox	t y l k y	tylky	1 7 5 1 7	AXMBZ	TYLKY	1	1.T.C 1.Y.V 1.L.c 1.K.C 1.Y.V	2.0 1.5 1.1 1.75 0.8	0	509
2712	Uzbek	fox	t u l k i	tulki	1 7 5 1 7	AXMBZ	TYLKI	8	8.T.C 8.Y.V 8.L.c 8.K.C 8.I.V	2.0 1.5 1.1 1.75 0.8	0	509
3686	Kazakh	fox	t ʊ l k ə	tʊlkə	1 7 5 1 7	AXMBZ	TYLKE	3	3.T.C 3.Y.V 3.L.c 3.K.C 3.E.V	2.0 1.5 1.1 1.75 0.8	0	509
4917	Chuvash	fox	t i l ɘ	ˈtilɘ	1 7 5 7	AXBZ	TILE	2	2.T.C 2.I.V 2.L.C 2.E.V	2.0 1.5 1.75 0.8	0	509
6046	Yakut	fox	s a h ɯ l	sahɯl	3 7 3 7 5	AXBYN	SAHIL	9	9.S.C 9.A.V 9.H.C 9.I.V 9.L.c	2.0 1.5 1.75 1.3 0.8	0	509
1147	Turkish	freeze	d o n m a k	donmak	1 7 4 4 7 1	AXMBYN	TUNMAK	5	5.T.C 5.U.V 5.N.c 5.M.C 5.A.V 5.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	511
2247	Azerbaijani	freeze	d ɔ n m ɑ g	dɔnmɑɡ	1 7 4 4 7 1	AXMBYN	TUNMAK	1	1.T.C 1.U.V 1.N.c 1.M.C 1.A.V 1.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	511
