lang_a,lang_b,phoneme_a,phoneme_b,gloss,cogset_id,position
Chuvash,Turkish,a,ɛ,?,500,6
Chuvash,Uzbek,a,-,?,500,6
Chuvash,Yakut,a,a,?,500,6
Kazakh,Turkish,e,ɛ,?,500,6
Kazakh,Uzbek,e,-,?,500,6
Kazakh,Yakut,e,a,?,500,6
Turkish,Uzbek,ɛ,-,?,500,6
Turkish,Yakut,ɛ,a,?,500,6
Uzbek,Yakut,-,a,?,500,6
Azerbaijani,Chuvash,dʒ,t,?,500,7
Azerbaijani,Kazakh,dʒ,n,?,500,7
Azerbaijani,Turkish,dʒ,t,?,500,7
Azerbaijani,Uzbek,dʒ,tʃ,?,500,7
Azerbaijani,Yakut,dʒ,-,?,500,7
Chuvash,Kazakh,t,n,?,500,7
Chuvash,Turkish,t,t,?,500,7
Chuvash,Uzbek,t,tʃ,?,500,7
Chuvash,Yakut,t,-,?,500,7
Kazakh,Turkish,n,t,?,500,7
Kazakh,Uzbek,n,tʃ,?,500,7
Kazakh,Yakut,n,-,?,500,7
Turkish,Uzbek,t,tʃ,?,500,7
Turkish,Yakut,t,-,?,500,7
Uzbek,Yakut,tʃ,-,?,500,7
Azerbaijani,Chuvash,g,χ,?,1256,0
Azerbaijani,Kazakh,g,k,?,1256,0
Azerbaijani,Turkish,g,k,?,1256,0
Azerbaijani,Uzbek,g,q,?,1256,0
Azerbaijani,Yakut,g,k,?,1256,0
Chuvash,Kazakh,χ,k,?,1256,0
Chuvash,Turkish,χ,k,?,1256,0
Chuvash,Uzbek,χ,q,?,1256,0
Chuvash,Yakut,χ,k,?,1256,0
Kazakh,Turkish,k,k,?,1256,0
Kazakh,Uzbek,k,q,?,1256,0
Kazakh,Yakut,k,k,?,1256,0
Turkish,Uzbek,k,q,?,1256,0
Turkish,Yakut,k,k,?,1256,0
Uzbek,Yakut,q,k,?,1256,0
Azerbaijani,Chuvash,y,ə,?,1256,1
Azerbaijani,Kazakh,y,ʊ,?,1256,1
Azerbaijani,Turkish,y,u,?,1256,1
Azerbaijani,Uzbek,y,u,?,1256,1
Azerbaijani,Yakut,y,yː,?,1256,1
Chuvash,Kazakh,ə,ʊ,?,1256,1
Chuvash,Turkish,ə,u,?,1256,1
Chuvash,Uzbek,ə,u,?,1256,1
Chuvash,Yakut,ə,yː,?,1256,1
Kazakh,Turkish,ʊ,u,?,1256,1
Kazakh,Uzbek,ʊ,u,?,1256,1
Kazakh,Yakut,ʊ,yː,?,1256,1
Turkish,Uzbek,u,u,?,1256,1
Turkish,Yakut,u,yː,?,1256,1
Uzbek,Yakut,u,yː,?,1256,1
Azerbaijani,Chuvash,vː,ʋ,?,1256,2
Azerbaijani,Kazakh,vː,ʃ,?,1256,2
Azerbaijani,Turkish,vː,vː,?,1256,2
Azerbaijani,Uzbek,vː,wː,?,1256,2
Azerbaijani,Yakut,vː,s,?,1256,2
Chuvash,Kazakh,ʋ,ʃ,?,1256,2
Chuvash,Turkish,ʋ,vː,?,1256,2
Chuvash,Uzbek,ʋ,wː,?,1256,2
Chuvash,Yakut,ʋ,s,?,1256,2
Kazakh,Turkish,ʃ,vː,?,1256,2
Kazakh,Uzbek,ʃ,wː,?,1256,2
Kazakh,Yakut,ʃ,s,?,1256,2
Turkish,Uzbek,vː,wː,?,1256,2
Turkish,Yakut,vː,s,?,1256,2
Uzbek,Yakut,wː,s,?,1256,2
Azerbaijani,Chuvash,æ,a,?,1256,3
Azerbaijani,Kazakh,æ,-,?,1256,3
Azerbaijani,Turkish,æ,ɛ,?,1256,3
Azerbaijani,Uzbek,æ,a,?,1256,3
Azerbaijani,Yakut,æ,-,?,1256,3
Chuvash,Kazakh,a,-,?,1256,3
Chuvash,Turkish,a,ɛ,?,1256,3
Chuvash,Uzbek,a,a,?,1256,3
Chuvash,Yakut,a,-,?,1256,3
Kazakh,Turkish,-,ɛ,?,1256,3
Kazakh,Uzbek,-,a,?,1256,3
Turkish,Uzbek,ɛ,a,?,1256,3
Turkish,Yakut,ɛ,-,?,1256,3
Uzbek,Yakut,a,-,?,1256,3
Azerbaijani,Chuvash,t,t,?,1256,4
Azerbaijani,Kazakh,t,-,?,1256,4
Azerbaijani,Turkish,t,t,?,1256,4
Azerbaijani,Uzbek,t,t,?,1256,4
Azerbaijani,Yakut,t,-,?,1256,4
Chuvash,Kazakh,t,-,?,1256,4
Chuvash,Turkish,t,t,?,1256,4
Chuvash,Uzbek,t,t,?,1256,4
Chuvash,Yakut,t,-,?,1256,4
Kazakh,Turkish,-,t,?,1256,4
Kazakh,Uzbek,-,t,?,1256,4
Turkish,Uzbek,t,t,?,1256,4
Turkish,Yakut,t,-,?,1256,4
Uzbek,Yakut,t,-,?,1256,4
Azerbaijani,Chuvash,s,s,?,616,0
Azerbaijani,Kazakh,s,d,?,616,0
Azerbaijani,Turkish,s,s,?,616,0
Azerbaijani,Uzbek,s,s,?,616,0
Azerbaijani,Yakut,s,d,?,616,0
Chuvash,Kazakh,s,d,?,616,0
Chuvash,Turkish,s,s,?,616,0
Chuvash,Uzbek,s,s,?,616,0
Chuvash,Yakut,s,d,?,616,0
Kazakh,Turkish,d,s,?,616,0
Kazakh,Uzbek,d,s,?,616,0
Kazakh,Yakut,d,d,?,616,0
Turkish,Uzbek,s,s,?,616,0
Turkish,Yakut,s,d,?,616,0
Uzbek,Yakut,s,d,?,616,0
Azerbaijani,Chuvash,ɑ,ɯ,?,616,1
Azerbaijani,Kazakh,ɑ,e,?,616,1
Azerbaijani,Turkish,ɑ,aː,?,616,1
Azerbaijani,Uzbek,ɑ,ɒ,?,616,1
Azerbaijani,Yakut,ɑ,o,?,616,1
Chuvash,Kazakh,ɯ,e,?,616,1
Chuvash,Turkish,ɯ,aː,?,616,1
Chuvash,Uzbek,ɯ,ɒ,?,616,1
Chuvash,Yakut,ɯ,o,?,616,1
Kazakh,Turkish,e,aː,?,616,1
Kazakh,Uzbek,e,ɒ,?,616,1
Kazakh,Yakut,e,o,?,616,1
Turkish,Uzbek,aː,ɒ,?,616,1
Turkish,Yakut,aː,o,?,616,1
Uzbek,Yakut,ɒ,o,?,616,1
Azerbaijani,Chuvash,ɣ,-,?,616,2
Azerbaijani,Kazakh,ɣ,n,?,616,2
Azerbaijani,Turkish,ɣ,-,?,616,2
Azerbaijani,Uzbek,ɣ,ɣ,?,616,2
Azerbaijani,Yakut,ɣ,-,?,616,2
Chuvash,Kazakh,-,n,?,616,2
Chuvash,Uzbek,-,ɣ,?,616,2
Kazakh,Turkish,n,-,?,616,2
Kazakh,Uzbek,n,ɣ,?,616,2
Kazakh,Yakut,n,-,?,616,2
Turkish,Uzbek,-,ɣ,?,616,2
Uzbek,Yakut,ɣ,-,?,616,2
Azerbaijani,Chuvash,l,-,?,616,3
Azerbaijani,Kazakh,l,s,?,616,3
Azerbaijani,Turkish,l,-,?,616,3
Azerbaijani,Uzbek,l,l,?,616,3
Azerbaijani,Yakut,l,ɾ,?,616,3
Chuvash,Kazakh,-,s,?,616,3
Chuvash,Uzbek,-,l,?,616,3
Chuvash,Yakut,-,ɾ,?,616,3
Kazakh,Turkish,s,-,?,616,3
Kazakh,Uzbek,s,l,?,616,3
Kazakh,Yakut,s,ɾ,?,616,3
Turkish,Uzbek,-,l,?,616,3
Turkish,Yakut,-,ɾ,?,616,3
Uzbek,Yakut,l,ɾ,?,616,3
Azerbaijani,Chuvash,ɑ,-,?,616,4
Azerbaijani,Kazakh,ɑ,ɑ,?,616,4
Azerbaijani,Turkish,ɑ,-,?,616,4
Azerbaijani,Uzbek,ɑ,-,?,616,4
Azerbaijani,Yakut,ɑ,uo,?,616,4
Chuvash,Kazakh,-,ɑ,?,616,4
Chuvash,Yakut,-,uo,?,616,4
Kazakh,Turkish,ɑ,-,?,616,4
Kazakh,Uzbek,ɑ,-,?,616,4
Kazakh,Yakut,ɑ,uo,?,616,4
Turkish,Yakut,-,uo,?,616,4
Uzbek,Yakut,-,uo,?,616,4
Azerbaijani,Chuvash,m,ʋ,?,616,5
Azerbaijani,Kazakh,m,-,?,616,5
Azerbaijani,Turkish,m,-,?,616,5
Azerbaijani,Uzbek,m,-,?,616,5
Azerbaijani,Yakut,m,b,?,616,5
Chuvash,Kazakh,ʋ,-,?,616,5
Chuvash,Turkish,ʋ,-,?,616,5
Chuvash,Uzbek,ʋ,-,?,616,5
Chuvash,Yakut,ʋ,b,?,616,5
Kazakh,Yakut,-,b,?,616,5
Turkish,Yakut,-,b,?,616,5
Uzbek,Yakut,-,b,?,616,5
Azerbaijani,Kazakh,-,u,?,616,6
Azerbaijani,Yakut,-,u,?,616,6
Chuvash,Kazakh,-,u,?,616,6
Chuvash,Yakut,-,u,?,616,6
Kazakh,Turkish,u,-,?,616,6
Kazakh,Uzbek,u,-,?,616,6
Kazakh,Yakut,u,u,?,616,6
Turkish,Yakut,-,u,?,616,6
Uzbek,Yakut,-,u,?,616,6
Azerbaijani,Chuvash,l,l,?,616,7
Azerbaijani,Kazakh,l,l,?,616,7
Azerbaijani,Turkish,l,l,?,616,7
Azerbaijani,Uzbek,l,-,?,616,7
Azerbaijani,Yakut,l,j,?,616,7
Chuvash,Kazakh,l,l,?,616,7
Chuvash,Turkish,l,l,?,616,7
Chuvash,Uzbek,l,-,?,616,7
Chuvash,Yakut,l,j,?,616,7
Kazakh,Turkish,l,l,?,616,7
Kazakh,Uzbek,l,-,?,616,7
Kazakh,Yakut,l,j,?,616,7
Turkish,Uzbek,l,-,?,616,7
Turkish,Yakut,l,j,?,616,7
Uzbek,Yakut,-,j,?,616,7
Azerbaijani,Chuvash,ɯ,ə,?,616,8
Azerbaijani,Kazakh,ɯ,ə,?,616,8
Azerbaijani,Turkish,ɯ,ɯ,?,616,8
Azerbaijani,Uzbek,ɯ,i,?,616,8
Azerbaijani,Yakut,ɯ,a,?,616,8
Chuvash,Kazakh,ə,ə,?,616,8
Chuvash,Turkish,ə,ɯ,?,616,8
Chuvash,Uzbek,ə,i,?,616,8
Chuvash,Yakut,ə,a,?,616,8
Kazakh,Turkish,ə,ɯ,?,616,8
Kazakh,Uzbek,ə,i,?,616,8
Kazakh,Yakut,ə,a,?,616,8
Turkish,Uzbek,ɯ,i,?,616,8
Turkish,Yakut,ɯ,a,?,616,8
Uzbek,Yakut,i,a,?,616,8
Azerbaijani,Chuvash,g,χ,?,616,9
Azerbaijani,Kazakh,g,k,?,616,9
Azerbaijani,Turkish,g,k,?,616,9
Azerbaijani,Uzbek,g,k,?,616,9
Azerbaijani,Yakut,g,-,?,616,9
Chuvash,Kazakh,χ,k,?,616,9
Chuvash,Turkish,χ,k,?,616,9
Chuvash,Uzbek,χ,k,?,616,9
Chuvash,Yakut,χ,-,?,616,9
Kazakh,Turkish,k,k,?,616,9
Kazakh,Uzbek,k,k,?,616,9
Kazakh,Yakut,k,-,?,616,9
Turkish,Uzbek,k,k,?,616,9
Turkish,Yakut,k,-,?,616,9
Uzbek,Yakut,k,-,?,616,9
Azerbaijani,Chuvash,χ,tɕ,?,673,0
Azerbaijani,Kazakh,χ,-,?,673,0
Azerbaijani,Turkish,χ,h,?,673,0
Azerbaijani,Uzbek,χ,k,?,673,0
Azerbaijani,Yakut,χ,-,?,673,0
Chuvash,Kazakh,tɕ,-,?,673,0
Chuvash,Turkish,tɕ,h,?,673,0
Chuvash,Uzbek,tɕ,k,?,673,0
Chuvash,Yakut,tɕ,-,?,673,0
Kazakh,Turkish,-,h,?,673,0
Kazakh,Uzbek,-,k,?,673,0
Turkish,Uzbek,h,k,?,673,0
Turkish,Yakut,h,-,?,673,0
Uzbek,Yakut,k,-,?,673,0
Azerbaijani,Chuvash,æ,i,?,673,1
Azerbaijani,Kazakh,æ,ɑ,?,673,1
Azerbaijani,Turkish,æ,a,?,673,1
Azerbaijani,Uzbek,æ,a,?,673,1
Azerbaijani,Yakut,æ,ɯa,?,673,1
Chuvash,Kazakh,i,ɑ,?,673,1
Chuvash,Turkish,i,a,?,673,1
Chuvash,Uzbek,i,a,?,673,1
Chuvash,Yakut,i,ɯa,?,673,1
Kazakh,Turkish,ɑ,a,?,673,1
Kazakh,Uzbek,ɑ,a,?,673,1
Kazakh,Yakut,ɑ,ɯa,?,673,1
Turkish,Uzbek,a,a,?,673,1
Turkish,Yakut,a,ɯa,?,673,1
Uzbek,Yakut,a,ɯa,?,673,1
Azerbaijani,Chuvash,s,-,?,673,2
Azerbaijani,Kazakh,s,-,?,673,2
Azerbaijani,Turkish,s,s,?,673,2
Azerbaijani,Uzbek,s,s,?,673,2
Azerbaijani,Yakut,s,-,?,673,2
Chuvash,Turkish,-,s,?,673,2
Chuvash,Uzbek,-,s,?,673,2
Kazakh,Turkish,-,s,?,673,2
Kazakh,Uzbek,-,s,?,673,2
Turkish,Uzbek,s,s,?,673,2
Turkish,Yakut,s,-,?,673,2
Uzbek,Yakut,s,-,?,673,2
Azerbaijani,Chuvash,t,-,?,673,3
Azerbaijani,Kazakh,t,-,?,673,3
Azerbaijani,Turkish,t,t,?,673,3
Azerbaijani,Uzbek,t,-,?,673,3
Azerbaijani,Yakut,t,-,?,673,3
Chuvash,Turkish,-,t,?,673,3
Kazakh,Turkish,-,t,?,673,3
Turkish,Uzbek,t,-,?,673,3
Turkish,Yakut,t,-,?,673,3
Azerbaijani,Chuvash,æ,-,?,673,4
Azerbaijani,Kazakh,æ,u,?,673,4
Azerbaijani,Turkish,æ,a,?,673,4
Azerbaijani,Uzbek,æ,a,?,673,4
Azerbaijani,Yakut,æ,-,?,673,4
Chuvash,Kazakh,-,u,?,673,4
Chuvash,Turkish,-,a,?,673,4
Chuvash,Uzbek,-,a,?,673,4
Kazakh,Turkish,u,a,?,673,4
Kazakh,Uzbek,u,a,?,673,4
Kazakh,Yakut,u,-,?,673,4
Turkish,Uzbek,a,a,?,673,4
Turkish,Yakut,a,-,?,673,4
Uzbek,Yakut,a,-,?,673,4
Azerbaijani,Chuvash,l,r,?,673,5
Azerbaijani,Kazakh,l,ɾ,?,673,5
Azerbaijani,Turkish,l,l,?,673,5
Azerbaijani,Uzbek,l,lː,?,673,5
Azerbaijani,Yakut,l,ɾ,?,673,5
Chuvash,Kazakh,r,ɾ,?,673,5
Chuvash,Turkish,r,l,?,673,5
Chuvash,Uzbek,r,lː,?,673,5
Chuvash,Yakut,r,ɾ,?,673,5
Kazakh,Turkish,ɾ,l,?,673,5
Kazakh,Uzbek,ɾ,lː,?,673,5
Kazakh,Yakut,ɾ,ɾ,?,673,5
Turkish,Uzbek,l,lː,?,673,5
Turkish,Yakut,l,ɾ,?,673,5
Uzbek,Yakut,lː,ɾ,?,673,5
Azerbaijani,Chuvash,ɪ,-,?,673,6
Azerbaijani,Kazakh,ɪ,u,?,673,6
Azerbaijani,Turkish,ɪ,ɯ,?,673,6
Azerbaijani,Uzbek,ɪ,i,?,673,6
Azerbaijani,Yakut,ɪ,ɯː,?,673,6
Chuvash,Kazakh,-,u,?,673,6
Chuvash,Turkish,-,ɯ,?,673,6
Chuvash,Uzbek,-,i,?,673,6
Chuvash,Yakut,-,ɯː,?,673,6
Kazakh,Turkish,u,ɯ,?,673,6
Kazakh,Uzbek,u,i,?,673,6
Kazakh,Yakut,u,ɯː,?,673,6
Turkish,Uzbek,ɯ,i,?,673,6
Turkish,Yakut,ɯ,ɯː,?,673,6
Uzbek,Yakut,i,ɯː,?,673,6
Azerbaijani,Chuvash,k,-,?,673,7
Azerbaijani,Kazakh,k,-,?,673,7
Azerbaijani,Turkish,k,k,?,673,7
Azerbaijani,Uzbek,k,k,?,673,7
Azerbaijani,Yakut,k,-,?,673,7
Chuvash,Turkish,-,k,?,673,7
Chuvash,Uzbek,-,k,?,673,7
Kazakh,Turkish,-,k,?,673,7
Kazakh,Uzbek,-,k,?,673,7
Turkish,Uzbek,k,k,?,673,7
Turkish,Yakut,k,-,?,673,7
Uzbek,Yakut,k,-,?,673,7
Azerbaijani,Chuvash,-,ɯ,?,939,0
Azerbaijani,Kazakh,-,ɑ,?,939,0
Azerbaijani,Uzbek,-,ɒ,?,939,0
Azerbaijani,Yakut,-,ɯa,?,939,0
Chuvash,Kazakh,ɯ,ɑ,?,939,0
Chuvash,Turkish,ɯ,-,?,939,0
Chuvash,Uzbek,ɯ,ɒ,?,939,0
Chuvash,Yakut,ɯ,ɯa,?,939,0
Kazakh,Turkish,ɑ,-,?,939,0
Kazakh,Uzbek,ɑ,ɒ,?,939,0
Kazakh,Yakut,ɑ,ɯa,?,939,0
Turkish,Uzbek,-,ɒ,?,939,0
Turkish,Yakut,-,ɯa,?,939,0
Uzbek,Yakut,ɒ,ɯa,?,939,0
Azerbaijani,Chuvash,s,r,?,939,1
Azerbaijani,Kazakh,s,-,?,939,1
Azerbaijani,Turkish,s,s,?,939,1
Azerbaijani,Uzbek,s,ɣ,?,939,1
Azerbaijani,Yakut,s,-,?,939,1
Chuvash,Kazakh,r,-,?,939,1
Chuvash,Turkish,r,s,?,939,1
Chuvash,Uzbek,r,ɣ,?,939,1
Chuvash,Yakut,r,-,?,939,1
Kazakh,Turkish,-,s,?,939,1
Kazakh,Uzbek,-,ɣ,?,939,1
Turkish,Uzbek,s,ɣ,?,939,1
Turkish,Yakut,s,-,?,939,1
Uzbek,Yakut,ɣ,-,?,939,1
Azerbaijani,Chuvash,ɑ,a,?,939,2
Azerbaijani,Kazakh,ɑ,u,?,939,2
Azerbaijani,Turkish,ɑ,a,?,939,2
Azerbaijani,Uzbek,ɑ,-,?,939,2
Azerbaijani,Yakut,ɑ,-,?,939,2
Chuvash,Kazakh,a,u,?,939,2
Chuvash,Turkish,a,a,?,939,2
Chuvash,Uzbek,a,-,?,939,2
Chuvash,Yakut,a,-,?,939,2
Kazakh,Turkish,u,a,?,939,2
Kazakh,Uzbek,u,-,?,939,2
Kazakh,Yakut,u,-,?,939,2
Turkish,Uzbek,a,-,?,939,2
Turkish,Yakut,a,-,?,939,2
Azerbaijani,Chuvash,n,-,?,939,3
Azerbaijani,Kazakh,n,-,?,939,3
Azerbaijani,Turkish,n,n,?,939,3
Azerbaijani,Uzbek,n,-,?,939,3
Azerbaijani,Yakut,n,-,?,939,3
Chuvash,Turkish,-,n,?,939,3
Kazakh,Turkish,-,n,?,939,3
Turkish,Uzbek,n,-,?,939,3
Turkish,Yakut,n,-,?,939,3
Azerbaijani,Chuvash,dʒ,t,?,939,4
Azerbaijani,Kazakh,dʒ,ɾ,?,939,4
Azerbaijani,Turkish,dʒ,dʒ,?,939,4
Azerbaijani,Uzbek,dʒ,r,?,939,4
Azerbaijani,Yakut,dʒ,ɾ,?,939,4
Chuvash,Kazakh,t,ɾ,?,939,4
Chuvash,Turkish,t,dʒ,?,939,4
Chuvash,Uzbek,t,r,?,939,4
Chuvash,Yakut,t,ɾ,?,939,4
Kazakh,Turkish,ɾ,dʒ,?,939,4
Kazakh,Uzbek,ɾ,r,?,939,4
Kazakh,Yakut,ɾ,ɾ,?,939,4
Turkish,Uzbek,dʒ,r,?,939,4
Turkish,Yakut,dʒ,ɾ,?,939,4
Uzbek,Yakut,r,ɾ,?,939,4
Azerbaijani,Chuvash,ɯ,u,?,939,5
Azerbaijani,Kazakh,ɯ,u,?,939,5
Azerbaijani,Turkish,ɯ,ɯ,?,939,5
Azerbaijani,Uzbek,ɯ,i,?,939,5
Azerbaijani,Yakut,ɯ,ɯː,?,939,5
Chuvash,Kazakh,u,u,?,939,5
Chuvash,Turkish,u,ɯ,?,939,5
Chuvash,Uzbek,u,i,?,939,5
Chuvash,Yakut,u,ɯː,?,939,5
Kazakh,Turkish,u,ɯ,?,939,5
Kazakh,Uzbek,u,i,?,939,5
Kazakh,Yakut,u,ɯː,?,939,5
Turkish,Uzbek,ɯ,i,?,939,5
Turkish,Yakut,ɯ,ɯː,?,939,5
Uzbek,Yakut,i,ɯː,?,939,5
Azerbaijani,Uzbek,-,q,?,939,6
Chuvash,Uzbek,-,q,?,939,6
Kazakh,Uzbek,-,q,?,939,6
Turkish,Uzbek,-,q,?,939,6
Uzbek,Yakut,q,-,?,939,6
Azerbaijani,Chuvash,j,s,?,1501,0
Azerbaijani,Kazakh,j,ʒ,?,1501,0
Azerbaijani,Turkish,j,j,?,1501,0
Azerbaijani,Uzbek,j,j,?,1501,0
Azerbaijani,Yakut,j,b,?,1501,0
Chuvash,Kazakh,s,ʒ,?,1501,0
Chuvash,Turkish,s,j,?,1501,0
Chuvash,Uzbek,s,j,?,1501,0
Chuvash,Yakut,s,b,?,1501,0
Kazakh,Turkish,ʒ,j,?,1501,0
Kazakh,Uzbek,ʒ,j,?,1501,0
Kazakh,Yakut,ʒ,b,?,1501,0
Turkish,Uzbek,j,j,?,1501,0
Turkish,Yakut,j,b,?,1501,0
Uzbek,Yakut,j,b,?,1501,0
Azerbaijani,Chuvash,ɑ,u,?,1501,1
Azerbaijani,Kazakh,ɑ,ɑ,?,1501,1
Azerbaijani,Turkish,ɑ,a,?,1501,1
Azerbaijani,Uzbek,ɑ,a,?,1501,1
Azerbaijani,Yakut,ɑ,aː,?,1501,1
Chuvash,Kazakh,u,ɑ,?,1501,1
Chuvash,Turkish,u,a,?,1501,1
Chuvash,Uzbek,u,a,?,1501,1
Chuvash,Yakut,u,aː,?,1501,1
Kazakh,Turkish,ɑ,a,?,1501,1
Kazakh,Uzbek,ɑ,a,?,1501,1
Kazakh,Yakut,ɑ,aː,?,1501,1
Turkish,Uzbek,a,a,?,1501,1
Turkish,Yakut,a,aː,?,1501,1
Uzbek,Yakut,a,aː,?,1501,1
Azerbaijani,Chuvash,r,r,?,1501,2
Azerbaijani,Kazakh,r,ɾ,?,1501,2
Azerbaijani,Turkish,r,ɾ,?,1501,2
Azerbaijani,Uzbek,r,r,?,1501,2
Azerbaijani,Yakut,r,s,?,1501,2
Chuvash,Kazakh,r,ɾ,?,1501,2
Chuvash,Turkish,r,ɾ,?,1501,2
Chuvash,Uzbek,r,r,?,1501,2
Chuvash,Yakut,r,s,?,1501,2
Kazakh,Turkish,ɾ,ɾ,?,1501,2
Kazakh,Uzbek,ɾ,r,?,1501,2
Kazakh,Yakut,ɾ,s,?,1501,2
Turkish,Uzbek,ɾ,r,?,1501,2
Turkish,Yakut,ɾ,s,?,1501,2
Uzbek,Yakut,r,s,?,1501,2
Azerbaijani,Chuvash,ɑ,a,?,1501,3
Azerbaijani,Kazakh,ɑ,ɑ,?,1501,3
Azerbaijani,Turkish,ɑ,a,?,1501,3
Azerbaijani,Uzbek,ɑ,a,?,1501,3
Azerbaijani,Yakut,ɑ,-,?,1501,3
Chuvash,Kazakh,a,ɑ,?,1501,3
Chuvash,Turkish,a,a,?,1501,3
Chuvash,Uzbek,a,a,?,1501,3
Chuvash,Yakut,a,-,?,1501,3
Kazakh,Turkish,ɑ,a,?,1501,3
Kazakh,Uzbek,ɑ,a,?,1501,3
Kazakh,Yakut,ɑ,-,?,1501,3
Turkish,Uzbek,a,a,?,1501,3
Turkish,Yakut,a,-,?,1501,3
Uzbek,Yakut,a,-,?,1501,3
Azerbaijani,Chuvash,-,n,?,1501,4
Azerbaijani,Kazakh,-,q,?,1501,4
Chuvash,Kazakh,n,q,?,1501,4
Chuvash,Turkish,n,-,?,1501,4
Chuvash,Uzbek,n,-,?,1501,4
Chuvash,Yakut,n,-,?,1501,4
Kazakh,Turkish,q,-,?,1501,4
Kazakh,Uzbek,q,-,?,1501,4
Kazakh,Yakut,q,-,?,1501,4
Azerbaijani,Kazakh,-,ɑ,?,1501,5
Chuvash,Kazakh,-,ɑ,?,1501,5
Kazakh,Turkish,ɑ,-,?,1501,5
Kazakh,Uzbek,ɑ,-,?,1501,5
Kazakh,Yakut,ɑ,-,?,1501,5
Azerbaijani,Kazakh,-,t,?,1501,6
Chuvash,Kazakh,-,t,?,1501,6
Kazakh,Turkish,t,-,?,1501,6
Kazakh,Uzbek,t,-,?,1501,6
Kazakh,Yakut,t,-,?,1501,6
Azerbaijani,Kazakh,-,q,?,448,0
Chuvash,Kazakh,-,q,?,448,0
Kazakh,Turkish,q,-,?,448,0
Kazakh,Uzbek,q,-,?,448,0
Kazakh,Yakut,q,-,?,448,0
Azerbaijani,Kazakh,-,ə,?,448,1
Chuvash,Kazakh,-,ə,?,448,1
Kazakh,Turkish,ə,-,?,448,1
Kazakh,Uzbek,ə,-,?,448,1
Kazakh,Yakut,ə,-,?,448,1
Azerbaijani,Kazakh,-,z,?,448,2
Chuvash,Kazakh,-,z,?,448,2
Kazakh,Turkish,z,-,?,448,2
Kazakh,Uzbek,z,-,?,448,2
Kazakh,Yakut,z,-,?,448,2
Azerbaijani,Kazakh,-,u,?,448,3
Chuvash,Kazakh,-,u,?,448,3
Kazakh,Turkish,u,-,?,448,3
Kazakh,Uzbek,u,-,?,448,3
Kazakh,Yakut,u,-,?,448,3
Azerbaijani,Kazakh,-,+,?,448,4
Chuvash,Kazakh,-,+,?,448,4
Kazakh,Turkish,+,-,?,448,4
Kazakh,Uzbek,+,-,?,448,4
Kazakh,Yakut,+,-,?,448,4
Azerbaijani,Chuvash,g,-,?,448,5
Azerbaijani,Kazakh,g,k,?,448,5
Azerbaijani,Turkish,g,-,?,448,5
Azerbaijani,Uzbek,g,b,?,448,5
Azerbaijani,Yakut,g,tʲ,?,448,5
Chuvash,Kazakh,-,k,?,448,5
Chuvash,Uzbek,-,b,?,448,5
Chuvash,Yakut,-,tʲ,?,448,5
Kazakh,Turkish,k,-,?,448,5
Kazakh,Uzbek,k,b,?,448,5
Kazakh,Yakut,k,tʲ,?,448,5
Turkish,Uzbek,-,b,?,448,5
Turkish,Yakut,-,tʲ,?,448,5
Uzbek,Yakut,b,tʲ,?,448,5
Azerbaijani,Chuvash,ɯ,-,?,448,6
Azerbaijani,Kazakh,ɯ,ø,?,448,6
Azerbaijani,Turkish,ɯ,a,?,448,6
Azerbaijani,Uzbek,ɯ,ɛ,?,448,6
Azerbaijani,Yakut,ɯ,e,?,448,6
Chuvash,Kazakh,-,ø,?,448,6
Chuvash,Turkish,-,a,?,448,6
Chuvash,Uzbek,-,ɛ,?,448,6
Chuvash,Yakut,-,e,?,448,6
Kazakh,Turkish,ø,a,?,448,6
Kazakh,Uzbek,ø,ɛ,?,448,6
Kazakh,Yakut,ø,e,?,448,6
Turkish,Uzbek,a,ɛ,?,448,6
Turkish,Yakut,a,e,?,448,6
Uzbek,Yakut,ɛ,e,?,448,6
Azerbaijani,Yakut,-,m,?,448,7
Chuvash,Yakut,-,m,?,448,7
Kazakh,Yakut,-,m,?,448,7
Turkish,Yakut,-,m,?,448,7
Uzbek,Yakut,-,m,?,448,7
Azerbaijani,Chuvash,z,s,?,448,8
Azerbaijani,Kazakh,z,-,?,448,8
Azerbaijani,Turkish,z,t,?,448,8
Azerbaijani,Uzbek,z,z,?,448,8
Azerbaijani,Yakut,z,pʲ,?,448,8
Chuvash,Kazakh,s,-,?,448,8
Chuvash,Turkish,s,t,?,448,8
Chuvash,Uzbek,s,z,?,448,8
Chuvash,Yakut,s,pʲ,?,448,8
Kazakh,Turkish,-,t,?,448,8
Kazakh,Uzbek,-,z,?,448,8
Kazakh,Yakut,-,pʲ,?,448,8
Turkish,Uzbek,t,z,?,448,8
Turkish,Yakut,t,pʲ,?,448,8
Uzbek,Yakut,z,pʲ,?,448,8
Azerbaijani,Yakut,-,e,?,448,9
Chuvash,Yakut,-,e,?,448,9
Kazakh,Yakut,-,e,?,448,9
Turkish,Yakut,-,e,?,448,9
Uzbek,Yakut,-,e,?,448,9
Azerbaijani,Chuvash,d,-,?,448,10
Azerbaijani,Kazakh,d,t,?,448,10
Azerbaijani,Turkish,d,-,?,448,10
Azerbaijani,Uzbek,d,g,?,448,10
Azerbaijani,Yakut,d,ɾ,?,448,10
Chuvash,Kazakh,-,t,?,448,10
Chuvash,Uzbek,-,g,?,448,10
