language,gloss,form,ipa_tokens,cogid_source,raw_score,adjusted_score,lexstat_penalized,yakut_artifact_flag,thin_lang_flag,n_tokens,n_lookups
Kazakh,mushroom,sɑŋəɾɑukulɑq,s ɑ ŋ ə ɾ ɑ u k u l ɑ q,northeuralex,-0.8942,-0.8942,False,False,False,12,12
Kazakh,onion,ʒuɑ,ʒ u ɑ,northeuralex,-0.9237,-0.9237,False,False,False,3,3
Kazakh,grain,dæn,d æ n,northeuralex,-0.8945,-0.8945,False,False,False,3,3
Kazakh,hay,ʃøp,ʃ ø p,northeuralex,-0.9869,-0.9869,False,False,False,3,3
Kazakh,"peel, husk",qɑbəq,q ɑ b ə q,northeuralex,-0.9267,-0.9267,False,False,False,5,5
Kazakh,"peel, husk",qɑbəʁə,q ɑ b ə ʁ ə,northeuralex,-1.0935,-1.0935,False,False,False,6,6
Kazakh,pit,oɾ,o ɾ,northeuralex,-1.0935,-1.0935,False,False,False,2,2
Kazakh,trap,dʉzɑq,d ʉ z ɑ q,northeuralex,-0.9041,-0.9041,False,False,False,5,5
Kazakh,trap,qɑqpɑn,q ɑ q p ɑ n,northeuralex,-0.8838,-0.8838,False,False,False,6,6
Kazakh,noose,əlmek,ə l m e k,northeuralex,-0.9364,-0.9364,False,False,False,5,5
Kazakh,track,əz,ə z,northeuralex,-0.9426,-0.9426,False,False,False,2,2
Kazakh,ash,kʊl,k ʊ l,northeuralex,-1.0178,-1.0178,False,False,False,3,3
Kazakh,filth,bəlʁɑnəʃ,b ə l ʁ ɑ n ə ʃ,northeuralex,-1.0486,-1.0486,False,False,False,8,8
Kazakh,iron,teməɾ,t e m ə ɾ,northeuralex,-0.9623,-0.9623,False,False,False,5,5
Kazakh,gold,ɑltən,ɑ l t ə n,northeuralex,-0.9349,-0.9349,False,False,False,5,5
Kazakh,silver,kʊməs,k ʊ m ə s,northeuralex,-1.0433,-1.0433,False,False,False,5,5
Kazakh,coal,køməɾ,k ø m ə ɾ,northeuralex,-0.9226,-0.9226,False,False,False,5,5
Kazakh,glass,ʃənə,ʃ ə n ə,northeuralex,-1.0756,-1.0756,False,False,False,4,4
Kazakh,clay,bɑlʃəq,b ɑ l ʃ ə q,northeuralex,-0.9767,-0.9767,False,False,False,6,6
Kazakh,sand,qʉm,q ʉ m,northeuralex,-0.8736,-0.8736,False,False,False,3,3
Kazakh,human,ɑdɑm,ɑ d ɑ m,northeuralex,-0.9671,-0.9671,False,False,False,4,4
Kazakh,child,bɑlɑ,b ɑ l ɑ,northeuralex,-0.9484,-0.9484,False,False,False,4,4
Kazakh,child,peɾzent,p e ɾ z e n t,northeuralex,-0.8574,-0.8574,False,False,False,7,7
Kazakh,boy,bɑlɑ,b ɑ l ɑ,northeuralex,-0.9484,-0.9484,False,False,False,4,4
Kazakh,boy,eɾ_bɑlɑ,e ɾ + b ɑ l ɑ,northeuralex,-0.9548,-0.9548,False,False,False,7,6
Kazakh,girl,qəz,q ə z,northeuralex,-0.8782,-0.8782,False,False,False,3,3
Kazakh,family,ʒɑnʉjɑ,ʒ ɑ n ʉ j ɑ,northeuralex,-0.9847,-0.9847,False,False,False,6,6
Kazakh,grandfather,ɑtɑ,ɑ t ɑ,northeuralex,-1.0306,-1.0306,False,False,False,3,3
Kazakh,grandmother,æʒe,æ ʒ e,northeuralex,-1.1257,-1.1257,False,False,False,3,3
Kazakh,grandmother,æʒej,æ ʒ e j,northeuralex,-1.031,-1.031,False,False,False,4,4
Kazakh,parents,ɑtɑɑnɑlɑɾ,ɑ t ɑ ɑ n ɑ l ɑ ɾ,northeuralex,-0.9753,-0.9753,False,False,False,9,9
Kazakh,father,æke,æ k e,northeuralex,-1.0087,-1.0087,False,False,False,3,3
Kazakh,mother,ɑnɑ,ɑ n ɑ,northeuralex,-0.9414,-0.9414,False,False,False,3,3
Kazakh,son,ʉl,ʉ l,northeuralex,-0.9783,-0.9783,False,False,False,2,2
Kazakh,daughter,qəzəm,q ə z ə m,northeuralex,-0.9284,-0.9284,False,False,False,5,5
Kazakh,brother,bɑuəɾəm,b ɑ uə ɾ ə m,northeuralex,-0.9684,-0.9684,False,False,False,6,6
Kazakh,sister,æpke,æ p k e,northeuralex,-1.0014,-1.0014,False,False,False,4,4
Kazakh,uncle,køke,k ø k e,northeuralex,-0.8823,-0.8823,False,False,False,4,4
Kazakh,aunt,tæte,t æ t e,northeuralex,-0.9785,-0.9785,False,False,False,4,4
Kazakh,husband,eɾ,e ɾ,northeuralex,-0.9676,-0.9676,False,False,False,2,2
Kazakh,wife,zɑjəp,z ɑ j ə p,northeuralex,-0.9446,-0.9446,False,False,False,5,5
Kazakh,joy,quɑnəʃ,q u ɑ n ə ʃ,northeuralex,-0.8916,-0.8916,False,False,False,6,6
Kazakh,joy,sʊjənəʃ,s ʊ j ə n ə ʃ,northeuralex,-1.0584,-1.0584,False,False,False,7,7
Kazakh,joy,ʃɑtdumɑn,ʃ ɑ t d u m ɑ n,northeuralex,-0.8691,-0.8691,False,False,False,8,8
Kazakh,joy,quɑnəʃtələq,q u ɑ n ə ʃ t ə l ə q,northeuralex,-0.9394,-0.9394,False,False,False,11,11
Kazakh,laughter,kʊlu,k ʊ l u,northeuralex,-0.8781,-0.8781,False,False,False,4,4
Kazakh,happiness,bɑqət,b ɑ q ə t,northeuralex,-0.9506,-0.9506,False,False,False,5,5
Kazakh,happiness,bɑqətːələq,b ɑ q ə tː ə l ə q,northeuralex,-0.994,-0.994,False,False,False,9,9
Kazakh,grief,ɑzɑ,ɑ z ɑ,northeuralex,-0.9452,-0.9452,False,False,False,3,3
Kazakh,grief,qɑjʁə,q ɑ j ʁ ə,northeuralex,-1.0569,-1.0569,False,False,False,5,5
Kazakh,grief,qɑsəɾet,q ɑ s ə ɾ e t,northeuralex,-0.9876,-0.9876,False,False,False,7,7
Kazakh,wish,mʊdːe,m ʊ dː e,northeuralex,-2.2809,-2.2809,False,False,False,4,4
Kazakh,desire,tæbet,t æ b e t,northeuralex,-0.9329,-0.9329,False,False,False,5,5
Kazakh,desire,əntəzɑɾ,ə n t ə z ɑ ɾ,northeuralex,-0.9528,-0.9528,False,False,False,7,7
Kazakh,desire,qʉʃtɑɾləq,q ʉ ʃ t ɑ ɾ l ə q,northeuralex,-0.9772,-0.9772,False,False,False,9,9
Kazakh,spirit,ɾux,ɾ u x,northeuralex,-0.7415,-0.7415,False,False,False,3,3
Kazakh,thought,oj,o j,northeuralex,-1.0018,-1.0018,False,False,False,2,2
Kazakh,memory,es,e s,northeuralex,-0.9901,-0.9901,False,False,False,2,2
Kazakh,memory,ʒɑdə,ʒ ɑ d ə,northeuralex,-1.1238,-1.1238,False,False,False,4,4
Kazakh,memory,ɑqəles,ɑ q ə l e s,northeuralex,-0.989,-0.989,False,False,False,6,6
Kazakh,mind,ɑqəl,ɑ q ə l,northeuralex,-0.9884,-0.9884,False,False,False,4,4
Kazakh,mind,pɑɾɑsɑt,p ɑ ɾ ɑ s ɑ t,northeuralex,-1.0127,-1.0127,False,False,False,7,7
Kazakh,meaning,mæn,m æ n,northeuralex,-0.8359,-0.8359,False,False,False,3,3
Kazakh,meaning,mɑnəz,m ɑ n ə z,northeuralex,-0.8666,-0.8666,False,False,False,5,5
Kazakh,meaning,mɑʁənɑ,m ɑ ʁ ə n ɑ,northeuralex,-1.0393,-1.0393,False,False,False,6,6
Kazakh,meaning,mænmɑʁənɑ,m æ n m ɑ ʁ ə n ɑ,northeuralex,-0.9715,-0.9715,False,False,False,9,9
Kazakh,reason,sebep,s e b e p,northeuralex,-0.943,-0.943,False,False,False,5,5
Kazakh,truth,ɾɑs,ɾ ɑ s,northeuralex,-1.0058,-1.0058,False,False,False,3,3
Kazakh,talk,æŋɡəme,æ ŋ g ə m e,northeuralex,-1.0757,-1.0757,False,False,False,6,6
Kazakh,fairy tale,eɾtep,e ɾ t e p,northeuralex,-0.9577,-0.9577,False,False,False,5,5
Kazakh,fairy tale,eɾtek,e ɾ t e k,northeuralex,-0.9317,-0.9317,False,False,False,5,5
Kazakh,story,æŋɡəme,æ ŋ g ə m e,northeuralex,-1.0757,-1.0757,False,False,False,6,6
Kazakh,message,xɑbɑɾ,x ɑ b ɑ ɾ,northeuralex,-0.9479,-0.9479,False,False,False,5,5
Kazakh,news,ʒɑŋɑləq,ʒ ɑ ŋ ɑ l ə q,northeuralex,-1.0208,-1.0208,False,False,False,7,7
Kazakh,name,ɑt,ɑ t,northeuralex,-0.9901,-0.9901,False,False,False,2,2
Kazakh,name,ɑtɑu,ɑ t ɑ u,northeuralex,-0.8877,-0.8877,False,False,False,4,4
Kazakh,puzzle,ʒʉmbɑq,ʒ ʉ m b ɑ q,northeuralex,-0.9473,-0.9473,False,False,False,6,6
Kazakh,speech,søz,s ø z,northeuralex,-0.8045,-0.8045,False,False,False,3,3
Kazakh,language,təl,t ə l,northeuralex,-0.9872,-0.9872,False,False,False,3,3
Kazakh,voice,ʊn,ʊ n,northeuralex,-0.9925,-0.9925,False,False,False,2,2
Kazakh,voice,æuen,æ u e n,northeuralex,-0.8091,-0.8091,False,False,False,4,4
Kazakh,voice,dɑuəs,d ɑ uə s,northeuralex,-1.002,-1.002,False,False,False,4,4
Kazakh,word,søz,s ø z,northeuralex,-0.8045,-0.8045,False,False,False,3,3
Kazakh,sign,ɪjʃɑɾɑ,ɪ j ʃ ɑ ɾ ɑ,northeuralex,-1.0602,-1.0602,False,False,False,6,6
Kazakh,call,ɑjʁɑj,ɑ j ʁ ɑ j,northeuralex,-1.0242,-1.0242,False,False,False,5,5
Kazakh,noise,ɑjʁɑjʃu,ɑ j ʁ ɑ j ʃ u,northeuralex,-0.9623,-0.9623,False,False,False,7,7
Kazakh,noise,ɑjʁɑjʉjʁɑj,ɑ j ʁ ɑ j ʉ j ʁ ɑ j,northeuralex,-1.0267,-1.0267,False,False,False,10,10
Kazakh,sound,dəbəs,d ə b ə s,northeuralex,-1.0364,-1.0364,False,False,False,5,5
Kazakh,sound,dɑuəs,d ɑ uə s,northeuralex,-1.002,-1.002,False,False,False,4,4
Kazakh,tone,æuen,æ u e n,northeuralex,-0.8091,-0.8091,False,False,False,4,4
Kazakh,song,æn,æ n,northeuralex,-0.8864,-0.8864,False,False,False,2,2
Kazakh,song,ʒəɾ,ʒ ə ɾ,northeuralex,-1.1346,-1.1346,False,False,False,3,3
Kazakh,song,ænʒəɾ,æ n ʒ ə ɾ,northeuralex,-1.0353,-1.0353,False,False,False,5,5
Kazakh,calm,tənəʃtəq,t ə n ə ʃ t ə q,northeuralex,-1.0077,-1.0077,False,False,False,8,8
Kazakh,people,kəsəleɾ,k ə s ə l e ɾ,northeuralex,-1.018,-1.018,False,False,False,7,7
Kazakh,nation,xɑləq,x ɑ l ə q,northeuralex,-0.9578,-0.9578,False,False,False,5,5
Kazakh,work,eŋbek,e ŋ b e k,northeuralex,-0.8979,-0.8979,False,False,False,5,5
Kazakh,guest,qonɑq,q o n ɑ q,northeuralex,-0.8936,-0.8936,False,False,False,5,5
Kazakh,guest,mejmɑn,m e j m ɑ n,northeuralex,-0.8224,-0.8224,False,False,False,6,6
Kazakh,gift,qɑdɪjjɑ,q ɑ d ɪ j j ɑ,northeuralex,-0.9546,-0.9546,False,False,False,7,7
Kazakh,game,ojən,o j ə n,northeuralex,-0.9694,-0.9694,False,False,False,4,4
Kazakh,company,qɑuəm,q ɑ uə m,northeuralex,-0.9015,-0.9015,False,False,False,4,4
Kazakh,company,ʒʉɾtʃələq,ʒ ʉ ɾ t ʃ ə l ə q,northeuralex,-1.0452,-1.0452,False,False,False,9,9
Kazakh,help,ʒeɾdem,ʒ e ɾ d e m,northeuralex,-0.9643,-0.9643,False,False,False,6,6
Kazakh,friend,dos,d o s,northeuralex,-1.0475,-1.0475,False,False,False,3,3
Kazakh,companion,dosʒɑɾ,d o s ʒ ɑ ɾ,northeuralex,-1.0642,-1.0642,False,False,False,6,6
Kazakh,matter,ʒʉməs,ʒ ʉ m ə s,northeuralex,-1.064,-1.064,False,False,False,5,5
Kazakh,count,sɑn,s ɑ n,northeuralex,-0.8961,-0.8961,False,False,False,3,3
Kazakh,count,sɑnə,s ɑ n ə,northeuralex,-0.9902,-0.9902,False,False,False,4,4
Kazakh,sort,tʊɾ,t ʊ ɾ,northeuralex,-1.061,-1.061,False,False,False,3,3
Kazakh,piece,tələm,t ə l ə m,northeuralex,-0.9938,-0.9938,False,False,False,5,5
Kazakh,part,ʊles,ʊ l e s,northeuralex,-1.0461,-1.0461,False,False,False,4,4
Kazakh,part,bølʃek,b ø l ʃ e k,northeuralex,-0.901,-0.901,False,False,False,6,6
Kazakh,half,ʒɑɾtə,ʒ ɑ ɾ t ə,northeuralex,-1.0768,-1.0768,False,False,False,5,5
Kazakh,circle,ʃeŋbeɾ,ʃ e ŋ b e ɾ,northeuralex,-0.9544,-0.9544,False,False,False,6,6
Kazakh,cross,kɾest,k ɾ e s t,northeuralex,-0.9258,-0.9258,False,False,False,5,5
Kazakh,line,səzəq,s ə z ə q,northeuralex,-0.9765,-0.9765,False,False,False,5,5
Kazakh,stroke,səzəq,s ə z ə q,northeuralex,-0.9765,-0.9765,False,False,False,5,5
Kazakh,gap,ɑɾɑ,ɑ ɾ ɑ,northeuralex,-1.0511,-1.0511,False,False,False,3,3
Kazakh,gap,ɑɾɑləq,ɑ ɾ ɑ l ə q,northeuralex,-0.9993,-0.9993,False,False,False,6,6
Kazakh,distance,ɑɾɑləq,ɑ ɾ ɑ l ə q,northeuralex,-0.9993,-0.9993,False,False,False,6,6
Kazakh,area,øŋəɾ,ø ŋ ə ɾ,northeuralex,-0.9771,-0.9771,False,False,False,4,4
Kazakh,space,oɾnə,o ɾ n ə,northeuralex,-1.0152,-1.0152,False,False,False,4,4
Kazakh,place,oɾən,o ɾ ə n,northeuralex,-1.0152,-1.0152,False,False,False,4,4
Kazakh,side,ʒɑq,ʒ ɑ q,northeuralex,-1.0205,-1.0205,False,False,False,3,3
Kazakh,side,bʊjəɾ,b ʊ j ə ɾ,northeuralex,-1.0169,-1.0169,False,False,False,5,5
Kazakh,middle,oɾtɑsə,o ɾ t ɑ s ə,northeuralex,-1.0692,-1.0692,False,False,False,6,6
Kazakh,item,zɑt,z ɑ t,northeuralex,-0.8643,-0.8643,False,False,False,3,3
Kazakh,item,næɾse,n æ ɾ s e,northeuralex,-0.9367,-0.9367,False,False,False,5,5
Kazakh,thing,bʉjəm,b ʉ j ə m,northeuralex,-0.9284,-0.9284,False,False,False,5,5
Kazakh,fringe,ʃet,ʃ e t,northeuralex,-1.0098,-1.0098,False,False,False,3,3
Kazakh,fringe,ʃetə,ʃ e t ə,northeuralex,-1.0755,-1.0755,False,False,False,4,4
Kazakh,edge,qəɾ,q ə ɾ,northeuralex,-0.9842,-0.9842,False,False,False,3,3
Kazakh,edge,qəɾə,q ə ɾ ə,northeuralex,-1.0563,-1.0563,False,False,False,4,4
Kazakh,corner,qəɾə,q ə ɾ ə,northeuralex,-1.0563,-1.0563,False,False,False,4,4
Kazakh,corner,bʉɾəʃ,b ʉ ɾ ə ʃ,northeuralex,-1.0492,-1.0492,False,False,False,5,5
Kazakh,tip,ʉʃə,ʉ ʃ ə,northeuralex,-1.1883,-1.1883,False,False,False,3,3
Kazakh,end,ɑjɑq,ɑ j ɑ q,northeuralex,-0.9299,-0.9299,False,False,False,4,4
Kazakh,end,soŋə,s o ŋ ə,northeuralex,-1.0961,-1.0961,False,False,False,4,4
Kazakh,hole,tesək,t e s ə k,northeuralex,-0.9943,-0.9943,False,False,False,5,5
Kazakh,angle,mʊjəs,m ʊ j ə s,northeuralex,-1.0228,-1.0228,False,False,False,5,5
Kazakh,pattern,mæneɾ,m æ n e ɾ,northeuralex,-0.8886,-0.8886,False,False,False,5,5
Kazakh,size,ɑuqəm,ɑ u q ə m,northeuralex,-0.8655,-0.8655,False,False,False,5,5
Kazakh,size,kølemdək,k ø l e m d ə k,northeuralex,-0.9085,-0.9085,False,False,False,8,8
Kazakh,length,boj,b o j,northeuralex,-0.9181,-0.9181,False,False,False,3,3
Kazakh,length,ʉzəndəq,ʉ z ə n d ə q,northeuralex,-0.9365,-0.9365,False,False,False,7,7
Kazakh,height,ʒoʁɑɾələq,ʒ o ʁ ɑ ɾ ə l ə q,northeuralex,-1.1131,-1.1131,False,False,False,9,9
Kazakh,height,bɪjəktək,b ɪ j ə k t ə k,northeuralex,-0.9895,-0.9895,False,False,False,8,8
Kazakh,weight,sɑlmɑq,s ɑ l m ɑ q,northeuralex,-0.9172,-0.9172,False,False,False,6,6
Kazakh,amount,mølʃeɾ,m ø l ʃ e ɾ,northeuralex,-0.9119,-0.9119,False,False,False,6,6
Kazakh,heap,ʊjme,ʊ j m e,northeuralex,-0.9676,-0.9676,False,False,False,4,4
Kazakh,heap,ʊjəndə,ʊ j ə n d ə,northeuralex,-1.0313,-1.0313,False,False,False,6,6
Kazakh,row,sɑp,s ɑ p,northeuralex,-1.0222,-1.0222,False,False,False,3,3
Kazakh,boat,qɑjəq,q ɑ j ə q,northeuralex,-0.926,-0.926,False,False,False,5,5
Kazakh,oar,eskek,e s k e k,northeuralex,-0.9369,-0.9369,False,False,False,5,5
Kazakh,sleigh,ʃɑnɑ,ʃ ɑ n ɑ,northeuralex,-0.995,-0.995,False,False,False,4,4
Kazakh,ski,ʃɑŋʁə,ʃ ɑ ŋ ʁ ə,northeuralex,-1.1647,-1.1647,False,False,False,5,5
Kazakh,campfire,ɑlɑu,ɑ l ɑ u,northeuralex,-0.8755,-0.8755,False,False,False,4,4
Kazakh,load,ɑuəɾləq,ɑ uə ɾ l ə q,northeuralex,-0.9824,-0.9824,False,False,False,6,6
Kazakh,load,ɑuəɾ_zɑt,ɑ uə ɾ + z ɑ t,northeuralex,-0.9408,-0.9408,False,False,False,7,6
Kazakh,walk,ʒʊɾəs,ʒ ʊ ɾ ə s,northeuralex,-1.1526,-1.1526,False,False,False,5,5
Kazakh,step,ɑdəm,ɑ d ə m,northeuralex,-1.0074,-1.0074,False,False,False,4,4
Kazakh,north,soltʊstək,s o l t ʊ s t ə k,northeuralex,-1.0302,-1.0302,False,False,False,9,9
Kazakh,north,teɾəstək,t e ɾ ə s t ə k,northeuralex,-1.0054,-1.0054,False,False,False,8,8
Kazakh,south,oŋtʊstək,o ŋ t ʊ s t ə k,northeuralex,-1.0444,-1.0444,False,False,False,8,8
Kazakh,west,bɑtəs,b ɑ t ə s,northeuralex,-0.9958,-0.9958,False,False,False,5,5
Kazakh,east,kʊnʃəʁəs,k ʊ n ʃ ə ʁ ə s,northeuralex,-1.1144,-1.1144,False,False,False,8,8
Kazakh,wood,ɑʁɑʃ,ɑ ʁ ɑ ʃ,northeuralex,-1.1957,-1.1957,False,False,False,4,4
Kazakh,wood,sʊɾek,s ʊ ɾ e k,northeuralex,-1.0288,-1.0288,False,False,False,5,5
Kazakh,board,tɑqtɑ,t ɑ q t ɑ,northeuralex,-0.942,-0.942,False,False,False,5,5
Kazakh,slab,tɑqtɑ,t ɑ q t ɑ,northeuralex,-0.942,-0.942,False,False,False,5,5
Kazakh,"support, rest",təɾeu,t ə ɾ e u,northeuralex,-0.9071,-0.9071,False,False,False,5,5
Kazakh,pole,qɑdɑ,q ɑ d ɑ,northeuralex,-0.9707,-0.9707,False,False,False,4,4
Kazakh,stick,sojəl,s o j ə l,northeuralex,-1.0144,-1.0144,False,False,False,5,5
Kazakh,staff,səɾəq,s ə ɾ ə q,northeuralex,-1.0401,-1.0401,False,False,False,5,5
Kazakh,pipe,qʉbəɾ,q ʉ b ə ɾ,northeuralex,-0.9679,-0.9679,False,False,False,5,5
Kazakh,house,ʊj,ʊ j,northeuralex,-1.0654,-1.0654,False,False,False,2,2
Kazakh,home,ʊjlə,ʊ j l ə,northeuralex,-1.0559,-1.0559,False,False,False,4,4
Kazakh,home,ʃɑŋəɾɑq,ʃ ɑ ŋ ə ɾ ɑ q,northeuralex,-1.0301,-1.0301,False,False,False,7,7
Kazakh,stove,oʃɑq,o ʃ ɑ q,northeuralex,-1.0683,-1.0683,False,False,False,4,4
Kazakh,stove,peʃ,p e ʃ,northeuralex,-1.0467,-1.0467,False,False,False,3,3
Kazakh,floor,eden,e d e n,northeuralex,-0.8803,-0.8803,False,False,False,4,4
Kazakh,table,ʊstel,ʊ s t e l,northeuralex,-1.0106,-1.0106,False,False,False,5,5
Kazakh,chair,oɾəndəq,o ɾ ə n d ə q,northeuralex,-0.9991,-0.9991,False,False,False,7,7
Kazakh,cradle,besək,b e s ə k,northeuralex,-0.9706,-0.9706,False,False,False,5,5
Kazakh,bed,keɾeuet,k e ɾ e u e t,northeuralex,-0.8746,-0.8746,False,False,False,7,7
Kazakh,shelf,søɾe,s ø ɾ e,northeuralex,-0.934,-0.934,False,False,False,4,4
Kazakh,box,ʒæʃək,ʒ æ ʃ ə k,northeuralex,-1.13,-1.13,False,False,False,5,5
Kazakh,window,teɾeze,t e ɾ e z e,northeuralex,-0.9043,-0.9043,False,False,False,6,6
Kazakh,door,esək,e s ə k,northeuralex,-1.0256,-1.0256,False,False,False,4,4
Kazakh,gate,dɑɾbɑzɑ,d ɑ ɾ b ɑ z ɑ,northeuralex,-0.9341,-0.9341,False,False,False,7,7
Kazakh,fence,duɑl,d u ɑ l,northeuralex,-0.8253,-0.8253,False,False,False,4,4
Kazakh,roof,ʃɑtəɾ,ʃ ɑ t ə ɾ,northeuralex,-1.0678,-1.0678,False,False,False,5,5
Kazakh,ladder,sɑtə,s ɑ t ə,northeuralex,-1.0571,-1.0571,False,False,False,4,4
Kazakh,ladder,bɑsqəʃ,b ɑ s q ə ʃ,northeuralex,-1.0026,-1.0026,False,False,False,6,6
Kazakh,broom,səpəɾʁəʃ,s ə p ə ɾ ʁ ə ʃ,northeuralex,-1.1579,-1.1579,False,False,False,8,8
Kazakh,spade,kʊɾek,k ʊ ɾ e k,northeuralex,-1.0036,-1.0036,False,False,False,5,5
Kazakh,shovel,qɑlɑq,q ɑ l ɑ q,northeuralex,-0.9084,-0.9084,False,False,False,5,5
Kazakh,fork,ɑʃɑ,ɑ ʃ ɑ,northeuralex,-1.1262,-1.1262,False,False,False,3,3
Kazakh,fork,ʃɑnəʃqə,ʃ ɑ n ə ʃ q ə,northeuralex,-1.0456,-1.0456,False,False,False,7,7
Kazakh,spoon,qɑsəq,q ɑ s ə q,northeuralex,-0.9717,-0.9717,False,False,False,5,5
Kazakh,knife,pəʃɑq,p ə ʃ ɑ q,northeuralex,-1.0537,-1.0537,False,False,False,5,5
Kazakh,nail,məq,m ə q,northeuralex,-0.919,-0.919,False,False,False,3,3
Kazakh,nail,ʃeɡe,ʃ e g e,northeuralex,-1.1389,-1.1389,False,False,False,4,4
Kazakh,net,keɾeɡekøz,k e ɾ e g e k ø z,northeuralex,-0.9413,-0.9413,False,False,False,9,9
Kazakh,hook,əlmek,ə l m e k,northeuralex,-0.9364,-0.9364,False,False,False,5,5
Kazakh,handle,sɑp,s ɑ p,northeuralex,-1.0222,-1.0222,False,False,False,3,3
Kazakh,handle,tʉtqɑ,t ʉ t q ɑ,northeuralex,-0.947,-0.947,False,False,False,5,5
Kazakh,lock,qʉləp,q ʉ l ə p,northeuralex,-0.9916,-0.9916,False,False,False,5,5
Kazakh,lock,bekətkəʃ,b e k ə t k ə ʃ,northeuralex,-1.0031,-1.0031,False,False,False,8,8
Kazakh,picture,suɾet,s u ɾ e t,northeuralex,-0.8477,-0.8477,False,False,False,5,5
Kazakh,figure,tʉlʁɑ,t ʉ l ʁ ɑ,northeuralex,-1.0682,-1.0682,False,False,False,5,5
Kazakh,doll,quəɾʃɑq,q uə ɾ ʃ ɑ q,northeuralex,-0.9511,-0.9511,False,False,False,6,6
Kazakh,pouch,qɑpʃəq,q ɑ p ʃ ə q,northeuralex,-1.003,-1.003,False,False,False,6,6
Kazakh,bundle,bɑjlɑm,b ɑ j l ɑ m,northeuralex,-0.8793,-0.8793,False,False,False,6,6
Kazakh,bag,doɾbɑ,d o ɾ b ɑ,northeuralex,-0.9919,-0.9919,False,False,False,5,5
Kazakh,bucket,ʃelek,ʃ e l e k,northeuralex,-0.967,-0.967,False,False,False,5,5
Kazakh,"cover, lid",ʒɑpqəʃ,ʒ ɑ p q ə ʃ,northeuralex,-1.0782,-1.0782,False,False,False,6,6
Kazakh,dishes,ədəs,ə d ə s,northeuralex,-1.1078,-1.1078,False,False,False,4,4
Kazakh,sack,qɑp,q ɑ p,northeuralex,-0.9468,-0.9468,False,False,False,3,3
Kazakh,cup,ʃənəɑjɑq,ʃ ə n ə ɑ j ɑ q,northeuralex,-1.0027,-1.0027,False,False,False,8,8
Kazakh,pot,kæstɾøl,k æ s t ɾ ø l,northeuralex,-0.9202,-0.9202,False,False,False,7,7
Kazakh,kettle,qɑzɑn,q ɑ z ɑ n,northeuralex,-0.8372,-0.8372,False,False,False,5,5
Kazakh,meal,ɑs,ɑ s,northeuralex,-1.0435,-1.0435,False,False,False,2,2
Kazakh,food,ɑs,ɑ s,northeuralex,-1.0435,-1.0435,False,False,False,2,2
Kazakh,food,tɑmɑq,t ɑ m ɑ q,northeuralex,-0.9152,-0.9152,False,False,False,5,5
Kazakh,dish,tɑʁɑm,t ɑ ʁ ɑ m,northeuralex,-1.0461,-1.0461,False,False,False,5,5
Kazakh,meat,et,e t,northeuralex,-0.9368,-0.9368,False,False,False,2,2
Kazakh,corn,dændə,d æ n d ə,northeuralex,-0.9733,-0.9733,False,False,False,5,5
Kazakh,mush,botqɑ,b o t q ɑ,northeuralex,-0.9474,-0.9474,False,False,False,5,5
Kazakh,bread,kʊlʃe,k ʊ l ʃ e,northeuralex,-1.0428,-1.0428,False,False,False,5,5
Kazakh,slice,tələm,t ə l ə m,northeuralex,-0.9938,-0.9938,False,False,False,5,5
Kazakh,fat,mɑj,m ɑ j,northeuralex,-0.8645,-0.8645,False,False,False,3,3
Kazakh,butter,mɑj,m ɑ j,northeuralex,-0.8645,-0.8645,False,False,False,3,3
Kazakh,oil,mɑj,m ɑ j,northeuralex,-0.8645,-0.8645,False,False,False,3,3
Kazakh,salt,tʉz,t ʉ z,northeuralex,-0.8726,-0.8726,False,False,False,3,3
Kazakh,soup,køʒe,k ø ʒ e,northeuralex,-0.9701,-0.9701,False,False,False,4,4
Kazakh,honey,bɑl,b ɑ l,northeuralex,-0.8941,-0.8941,False,False,False,3,3
Kazakh,milk,sʊt,s ʊ t,northeuralex,-1.076,-1.076,False,False,False,3,3
Kazakh,tea,ʃɑj,ʃ ɑ j,northeuralex,-1.0048,-1.0048,False,False,False,3,3
Kazakh,leather,køn,k ø n,northeuralex,-0.7588,-0.7588,False,False,False,3,3
Kazakh,wool,ʒʊn,ʒ ʊ n,northeuralex,-1.0619,-1.0619,False,False,False,3,3
Kazakh,cloth,mɑtɑ,m ɑ t ɑ,northeuralex,-0.9567,-0.9567,False,False,False,4,4
Kazakh,cloth,kezdeme,k e z d e m e,northeuralex,-0.8746,-0.8746,False,False,False,7,7
Kazakh,needle,ɪjne,ɪ j n e,northeuralex,-0.9145,-0.9145,False,False,False,4,4
Kazakh,thread,ʒəp,ʒ ə p,northeuralex,-1.1509,-1.1509,False,False,False,3,3
Kazakh,button,tʊjme,t ʊ j m e,northeuralex,-0.9479,-0.9479,False,False,False,5,5
Kazakh,knot,tʊjən,t ʊ j ə n,northeuralex,-0.9747,-0.9747,False,False,False,5,5
Kazakh,paint,ɾeŋ,ɾ e ŋ,northeuralex,-0.9383,-0.9383,False,False,False,3,3
Kazakh,clothes,kɪjəm,k ɪ j ə m,northeuralex,-0.9819,-0.9819,False,False,False,5,5
Kazakh,shirt,ʒejde,ʒ e j d e,northeuralex,-0.9736,-0.9736,False,False,False,5,5
